what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306542436046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306542436101
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306542440041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306542448639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306542453676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306542491126
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306542494323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306542495605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306542503530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306542949396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543183393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306543188582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543190740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543190773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543200943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543201022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543201203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306543201208
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543203513
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543203546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543252706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543256089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306543258645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543272207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543286600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543295307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543315907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543340692
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306543342005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543344418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543361644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306543362948
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543363926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543374877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543377039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543384407
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543394383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543401327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543415647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543433206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543447018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543461150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543501595
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306543503699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543504918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543510139
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543514734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543519961
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306543521356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543522582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543528603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543529932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543533294
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543534381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543536805
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306543538219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543539340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306543773761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543774201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543776359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543776391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543785853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543785941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306543786115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306543786120
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543788957
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306543788987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543811710
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543832467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543836777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543847425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543867438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543881969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543893709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543909713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543928385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543939417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543956210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306543965626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544001828
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306544005619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544006990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306544416911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544417768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544419554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544419588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544433642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544433714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544433885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306544433891
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306544435696
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306544435726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544447644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544457231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544458989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544543840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544555663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544556889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544562634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544595490
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306544599510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544600870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544604912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544608420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544611664
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306544612049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544638338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544656830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544700088
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306544701930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544702935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544710451
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306544711060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306544755570
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306544757600
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544758335
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306544759477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544760683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544765705
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1306544768087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306544771658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306544773723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544779073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306544782986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306544784334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544787519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306544790663
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306544791724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306544792903
